page,week_start,clicks,impressions,position_avg,ctr_pct
https://www.miaphotobooth.net/top-photo-booth-rental-in-westwood-lakes-fl,2026-03-16,0,5,25.62,0.0
https://www.miaphotobooth.net/top-photo-booth-rental-in-westwood-lakes-fl,2026-03-23,0,1,6.0,0.0
https://www.miaphotobooth.net/top-photo-booth-rental-in-westwood-lakes-fl,2026-03-30,0,2,64.0,0.0
https://www.miaphotobooth.net/top-photo-booth-rental-in-westwood-lakes-fl,2026-04-06,0,1,20.0,0.0
https://www.miaphotobooth.net/top-photo-booth-rental-in-westwood-lakes-fl,2026-04-13,0,1,96.0,0.0
https://www.miaphotobooth.net/top-photo-booth-rental-in-westwood-lakes-fl,2026-04-20,0,2,20.0,0.0
https://www.miaphotobooth.net/top-photo-booth-rental-in-westwood-lakes-fl,2026-04-27,0,10,34.7,0.0
https://www.miaphotobooth.net/top-photo-booth-rental-in-westwood-lakes-fl,2026-05-04,0,7,8.6,0.0
https://www.miaphotobooth.net/top-photo-booth-rental-in-westwood-lakes-fl,2026-05-11,0,6,37.5,0.0
https://www.miaphotobooth.net/top-photo-booth-rental-in-westwood-lakes-fl,2026-05-18,0,4,30.33,0.0
https://www.miaphotobooth.net/top-photo-booth-rental-in-westwood-lakes-fl,2026-05-25,0,5,52.5,0.0
https://www.miaphotobooth.net/top-tier-photo-booth-rental-in-grapeland-heights-fl,2026-02-09,0,3,9.33,0.0
https://www.miaphotobooth.net/top-tier-photo-booth-rental-in-grapeland-heights-fl,2026-03-16,0,1,5.0,0.0
https://www.miaphotobooth.net/top-tier-photo-booth-rental-in-grapeland-heights-fl,2026-03-30,0,3,25.67,0.0
https://www.miaphotobooth.net/top-tier-photo-booth-rental-in-grapeland-heights-fl,2026-04-13,0,2,7.5,0.0
https://www.miaphotobooth.net/top-tier-photo-booth-rental-in-grapeland-heights-fl,2026-04-20,0,2,50.5,0.0
https://www.miaphotobooth.net/top-tier-photo-booth-rental-in-grapeland-heights-fl,2026-04-27,0,1,8.0,0.0
https://www.miaphotobooth.net/top-tier-photo-booth-rental-in-grapeland-heights-fl,2026-05-04,0,3,85.25,0.0
https://www.miaphotobooth.net/top-tier-photo-booth-rental-in-grapeland-heights-fl,2026-05-11,0,4,35.0,0.0
https://www.miaphotobooth.net/top-tier-photo-booth-rental-in-grapeland-heights-fl,2026-05-18,0,2,1.0,0.0
https://www.miaphotobooth.net/trendy-photo-booth-rental-in-edgewater-fl,2026-03-09,0,6,42.33,0.0
https://www.miaphotobooth.net/trendy-photo-booth-rental-in-edgewater-fl,2026-03-16,0,9,40.83,0.0
https://www.miaphotobooth.net/trendy-photo-booth-rental-in-edgewater-fl,2026-03-23,0,1,20.0,0.0
https://www.miaphotobooth.net/trendy-photo-booth-rental-in-edgewater-fl,2026-03-30,0,7,34.3,0.0
https://www.miaphotobooth.net/trendy-photo-booth-rental-in-edgewater-fl,2026-04-06,0,4,36.67,0.0
https://www.miaphotobooth.net/trendy-photo-booth-rental-in-edgewater-fl,2026-04-13,0,4,12.67,0.0
https://www.miaphotobooth.net/trendy-photo-booth-rental-in-edgewater-fl,2026-04-20,0,9,49.58,0.0
https://www.miaphotobooth.net/trendy-photo-booth-rental-in-edgewater-fl,2026-04-27,0,4,26.17,0.0
https://www.miaphotobooth.net/trendy-photo-booth-rental-in-edgewater-fl,2026-05-04,0,6,57.38,0.0
https://www.miaphotobooth.net/trendy-photo-booth-rental-in-edgewater-fl,2026-05-11,0,4,66.5,0.0
https://www.miaphotobooth.net/trendy-photo-booth-rental-in-edgewater-fl,2026-05-18,0,9,20.77,0.0
https://www.miaphotobooth.net/trendy-photo-booth-rental-in-edgewater-fl,2026-05-25,0,2,55.5,0.0
https://www.miaphotobooth.net/unique-photo-booth-rental-in-allapattah-fl,2026-02-09,0,4,45.0,0.0
https://www.miaphotobooth.net/unique-photo-booth-rental-in-allapattah-fl,2026-02-16,0,28,1.28,0.0
https://www.miaphotobooth.net/unique-photo-booth-rental-in-allapattah-fl,2026-02-23,0,4,11.33,0.0
https://www.miaphotobooth.net/unique-photo-booth-rental-in-allapattah-fl,2026-03-02,0,1,96.0,0.0
https://www.miaphotobooth.net/unique-photo-booth-rental-in-allapattah-fl,2026-03-09,0,2,20.0,0.0
https://www.miaphotobooth.net/unique-photo-booth-rental-in-allapattah-fl,2026-03-16,0,9,3.86,0.0
https://www.miaphotobooth.net/unique-photo-booth-rental-in-allapattah-fl,2026-03-23,0,3,6.33,0.0
https://www.miaphotobooth.net/unique-photo-booth-rental-in-allapattah-fl,2026-03-30,0,4,29.33,0.0
https://www.miaphotobooth.net/unique-photo-booth-rental-in-allapattah-fl,2026-04-06,0,3,57.0,0.0
https://www.miaphotobooth.net/unique-photo-booth-rental-in-allapattah-fl,2026-04-13,0,3,6.75,0.0
https://www.miaphotobooth.net/unique-photo-booth-rental-in-allapattah-fl,2026-04-20,0,8,21.2,0.0
https://www.miaphotobooth.net/unique-photo-booth-rental-in-allapattah-fl,2026-04-27,0,7,11.72,0.0
https://www.miaphotobooth.net/unique-photo-booth-rental-in-allapattah-fl,2026-05-04,0,8,6.0,0.0
https://www.miaphotobooth.net/unique-photo-booth-rental-in-allapattah-fl,2026-05-11,0,14,38.38,0.0
https://www.miaphotobooth.net/unique-photo-booth-rental-in-allapattah-fl,2026-05-18,0,3,18.5,0.0
https://www.miaphotobooth.net/unique-photo-booth-rental-in-allapattah-fl,2026-05-25,0,1,89.0,0.0
